loan_id,funded_amount,funded_date,duration years,treasury index,interest rate percent,payments,total past payments,loan balance,property value,purpose
LL0000318,692000.0,2018-01-20,30,2.64,4.239,3399.77,23,613805.31,727550.0,investment property
LL0001475,660000.0,2016-04-24,30,1.89,3.489,2959.64,44,529775.67,727350.0,investment property
LL0000521,605000.0,2019-11-19,30,1.79,3.389,2679.37,1,602320.63,727150.0,commercial property
LL0001230,605000.0,2016-09-05,30,1.6024,3.202,2617.09,39,502933.63,725650.0,commercial property
LL0000573,636000.0,2015-02-18,30,2.07,3.6689999999999996,2916.26,58,466856.95,724900.0,investment property
LL0001544,668000.0,2016-11-28,30,2.3124,3.912,3155.34,37,551252.5,724450.0,home
LL0001030,655000.0,2019-08-09,30,1.74,3.339,2882.69,4,643469.23,722250.0,investment property
LL0000421,712000.0,2019-08-04,30,1.86,3.4589999999999996,3180.93,4,699276.3,719500.0,home
LL0000085,440000.0,2014-07-26,30,2.48,4.08,2120.97,65,302136.88,719250.0,investment property
LL0000700,550000.0,2014-01-11,30,2.88,4.48,2779.91,71,352626.34,719050.0,investment property
LL0001317,590000.0,2019-07-20,30,2.05,3.6489999999999996,2698.68,5,576506.61,718250.0,commercial property
LL0001436,555000.0,2014-05-21,15,2.54,3.839,4060.63,67,282937.51,717550.0,home
LL0001232,580000.0,2019-04-18,30,2.57,4.169,2825.82,8,557393.48,712900.0,investment property
LL0001194,670000.0,2017-09-20,30,2.2676,3.867,3147.52,27,585016.87,711650.0,home
LL0000646,616000.0,2014-11-24,15,2.3,3.5989999999999998,4433.69,61,345545.2,709200.0,home
LL0001005,585000.0,2019-10-23,30,1.77,3.3689999999999998,2584.32,2,579831.36,708500.0,investment property
LL0000609,575000.0,2015-12-26,30,2.25,3.8489999999999998,2695.32,48,445624.69,708350.0,investment property
LL0000235,628000.0,2018-12-05,30,2.91,4.5089999999999995,3185.34,12,589775.88,707600.0,investment property
LL0000765,600000.0,2014-02-09,30,2.71,4.309,2972.4,70,391931.98,707600.0,investment property
LL0000759,544000.0,2014-05-17,30,2.52,4.12,2634.6,67,367481.9,706750.0,investment property
LL0001357,560000.0,2012-01-04,30,2.0,3.5989999999999998,2545.7,95,318158.57,705950.0,investment property
LL0001270,596000.0,2017-04-28,30,2.2802,3.88,2804.32,32,506261.83,704900.0,investment property
LL0001251,660000.0,2017-07-23,30,2.2375,3.8369999999999997,3089.24,29,570412.14,704600.0,investment property
LL0000868,680000.0,2018-11-10,30,3.19,4.789,3563.2,13,633678.34,700850.0,investment property
LL0001526,621500.0,2019-01-21,30,2.79,4.388999999999999,3108.19,11,587309.89,698750.0,commercial property
LL0000844,693000.0,2019-11-02,30,1.73,3.3289999999999997,3046.11,1,689953.89,696000.0,commercial property
LL0000276,671000.0,2018-12-09,15,2.85,4.149,5013.56,12,610837.32,690400.0,investment property
LL0001219,565000.0,2019-09-25,30,1.73,3.3289999999999997,2483.48,3,557549.56,689900.0,home
LL0000462,564000.0,2013-03-18,30,1.96,3.5589999999999997,2551.22,81,357350.9,688000.0,commercial property
LL0001424,588000.0,2017-11-07,15,2.3145,3.614,4236.5,25,482087.39,687250.0,investment property
LL0000917,516000.0,2014-02-17,30,2.75,4.35,2568.4,70,336211.65,683200.0,investment property
LL0001128,540000.0,2015-09-05,30,2.13,3.73,2494.39,51,412785.92,678950.0,commercial property
LL0000479,552000.0,2019-12-11,15,1.79,3.089,3835.68,0,552000.0,673050.0,commercial property
LL0000313,592000.0,2015-09-22,30,2.14,3.739,2737.95,51,452364.53,670100.0,investment property
LL0000152,640000.0,2018-05-18,30,3.06,4.659,3303.53,19,577232.95,669650.0,commercial property
LL0001068,645000.0,2018-11-02,30,3.22,4.819,3391.5,13,600910.46,666250.0,commercial property
LL0000933,588000.0,2016-02-25,30,1.71,3.3089999999999997,2578.09,46,469407.77,658300.0,home
LL0000636,644000.0,2019-08-27,30,1.49,3.089,2746.14,4,633015.44,650350.0,home
LL0000338,648000.0,2019-11-19,30,1.79,3.389,2869.81,1,645130.19,650150.0,commercial property
LL0001510,649000.0,2019-12-19,30,1.92,3.5189999999999997,2921.19,0,649000.0,649650.0,commercial property
LL0000113,492000.0,2017-12-17,30,2.35,3.95,2334.72,24,435966.64,649250.0,home
LL0001302,621500.0,2018-07-11,30,2.85,4.449,3130.24,17,568285.85,648450.0,home
LL0000655,556000.0,2018-06-18,15,2.92,4.218999999999999,4173.95,18,480868.9,644100.0,commercial property
LL0001032,452000.0,2012-11-28,30,1.63,3.23,1962.17,85,285215.17,641500.0,commercial property
LL0000124,544000.0,2017-12-12,30,2.4,4.0,2596.83,24,481676.19,641500.0,home
LL0000508,460000.0,2014-02-04,30,2.64,4.24,2260.23,70,301783.81,627850.0,commercial property
LL0000822,590000.0,2018-01-26,15,2.66,3.9589999999999996,4352.05,23,489902.93,625250.0,investment property
LL0001031,564000.0,2016-12-24,30,2.5373,4.137,2737.36,36,465455.11,619150.0,investment property
LL0000417,604000.0,2019-04-19,30,2.57,4.169,2942.75,8,580458.04,616850.0,home
LL0001684,460000.0,2014-09-24,30,2.57,4.17,2241.43,63,318789.79,616250.0,investment property
LL0001454,520000.0,2018-01-07,30,2.47,4.07,2503.29,23,462424.35,616200.0,commercial property
LL0000128,476000.0,2019-07-22,30,2.05,3.65,2177.51,5,465112.46,604150.0,home
LL0000268,536000.0,2016-06-21,30,1.71,3.31,2350.1,42,437295.91,600450.0,investment property
LL0001067,596000.0,2019-10-28,30,1.85,3.449,2659.37,2,590681.26,599250.0,home
LL0000225,544000.0,2017-08-14,30,2.2185,3.818,2540.39,28,472869.21,587500.0,home
LL0001588,444000.0,2019-08-24,30,1.52,3.12,1900.78,4,436396.88,570500.0,investment property
LL0000923,444000.0,2013-04-13,15,1.75,3.05,3076.87,80,197850.34,566700.0,commercial property
LL0001271,448000.0,2017-02-07,30,2.3931,3.9930000000000003,2137.01,34,375341.56,560900.0,home
LL0000185,528000.0,2018-10-03,30,3.15,4.75,2753.98,14,489444.28,550750.0,investment property
LL0001419,488000.0,2016-12-05,30,2.3941,3.9939999999999998,2328.1,36,404188.44,544100.0,investment property
LL0001708,448000.0,2019-05-28,30,2.26,3.86,2102.82,7,433280.26,518900.0,home
LL0001236,480000.0,2018-10-12,30,3.15,4.75,2503.91,14,444945.3,502300.0,commercial property
LL0001733,460000.0,2017-10-06,30,2.3589,3.958,2184.99,26,403190.34,500850.0,commercial property
LL0000825,448000.0,2018-08-15,15,2.86,4.16,3349.84,16,394402.61,473200.0,commercial property
LL0000077,1630000.0,2015-07-26,15,2.27,3.568,11707.09,53,1009524.1,1711000.0,plane
LL0000097,3240000.0,2018-06-05,10,2.92,4.117,32983.89,18,2646290.02,3268750.0,plane
LL0000111,1380000.0,2012-02-14,20,1.92,3.319,7875.69,94,639685.24,1643900.0,plane
LL0000190,5160000.0,2019-03-09,20,2.62,4.015,31309.38,9,4878215.54,5174900.0,plane
LL0000248,770000.0,2015-12-20,20,2.19,3.589,4500.98,48,553952.73,1023650.0,plane
LL0000277,1580000.0,2014-01-16,15,2.86,4.158,11812.56,71,741307.98,1808800.0,plane
LL0000332,10508000.0,2013-11-07,10,2.63,3.82,105486.81,73,2807462.51,10800300.0,plane
LL0000373,805000.0,2013-04-04,20,1.78,3.179,4536.99,80,442040.97,928150.0,plane
LL0000397,7436000.0,2017-05-07,20,2.3487,3.741,44052.35,31,6070377.02,7544450.0,plane
LL0000406,1380000.0,2019-03-08,15,2.62,3.9189999999999996,10151.77,9,1288634.08,1454950.0,plane
LL0000608,156000000.0,2018-11-09,20,3.19,4.434,981383.99,13,143242008.1,156020900.0,plane
LL0000672,12500000.0,2016-07-04,10,1.46,2.648,118680.52,41,7634098.86,12683800.0,plane
LL0000679,1728000.0,2015-04-04,10,1.85,3.048,16724.01,56,791455.38,1874650.0,plane
LL0000692,1200000.0,2017-06-11,15,2.2005,3.4989999999999997,8578.0,30,942659.96,1366700.0,plane
LL0000787,649000.0,2017-08-03,20,2.2212,3.6210000000000004,3804.42,28,542476.34,813050.0,plane
LL0000858,6880000.0,2014-12-03,15,2.29,3.583,49464.82,60,3912110.71,7152750.0,plane
LL0000876,5709000.0,2016-05-03,20,1.81,3.2039999999999997,32248.16,43,4322329.32,5835900.0,plane
LL0000884,3828000.0,2017-04-03,10,2.3193,3.516,37880.41,32,2615826.75,3938150.0,plane
LL0000895,1830000.0,2013-10-19,15,2.6,3.898,13442.94,74,835222.45,2063250.0,plane
LL0000972,2052000.0,2015-11-08,15,2.34,3.638,14808.84,49,1326366.6,2187750.0,plane
LL0001017,580000.0,2012-09-14,20,1.88,3.279,3298.27,87,293050.18,833250.0,plane
LL0001152,1310000.0,2019-02-01,20,2.7,4.099,8006.85,11,1221924.69,1446700.0,plane
LL0001228,528000.0,2012-11-10,20,1.61,3.01,2930.65,85,278894.35,778400.0,plane
LL0001358,885000.0,2015-08-16,20,2.2,3.5989999999999998,5177.78,52,615755.47,1084950.0,plane
LL0001479,1530000.0,2014-09-01,20,2.35,3.7489999999999997,9069.6,64,949545.68,1627400.0,plane
LL0001561,897000.0,2014-02-14,15,2.75,4.0489999999999995,6657.05,70,431006.63,1184350.0,plane
LL0001674,1656000.0,2016-07-12,15,1.53,2.8280000000000003,11299.54,41,1192718.78,1779400.0,plane
